distributor,distribution_year,distribution_period,region,reporting_year,reporting_period,country,party_type,track_title,track_id,iswc,isrc,show_name,episode_name,use_code,income_type,raw_income_type,general_source,music_user,raw_music_user,performance_period,survey_type,number_of_plays,licensor_payor,payable_amount,base_amount,bonus_amount,is_adjustment,sales_period
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2020-01-01,,118,BMI,0.04,0.04,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2020-01-01,,1124,BMI,0.47,0.47,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2020-01-01,,445,BMI,0.19,0.19,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK PE19,2019-01-01,,21711,BMI,0.33,0.33,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK PE19,2019-01-01,,54294,BMI,0.83,0.83,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2020-01-01,,67,BMI,0.06,0.06,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,FACEBOOK,FACEBOOK,2020-01-01,,1,BMI,1.28,1.28,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY RAD,2020-01-01,,100,BMI,0.03,0.03,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY RAD,2020-01-01,,132,BMI,0.04,0.04,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY SUB,2020-01-01,,101,BMI,0.02,0.02,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY SUB,2020-01-01,,131,BMI,0.02,0.02,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2020-01-01,,121423,BMI,23.56,23.56,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2020-01-01,,43950,BMI,8.53,8.53,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2020-01-01,,17555,BMI,3.32,3.32,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2020-01-01,,6193,BMI,1.17,1.17,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2020-01-01,,11369,BMI,3.3,3.3,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2020-01-01,,3825,BMI,1.11,1.11,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2020-01-01,,94,BMI,0.01,0.01,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2020-01-01,,11144,BMI,1.55,1.55,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2020-01-01,,29,BMI,0.03,0.03,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2020-01-01,,221,BMI,0.22,0.22,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2020-01-01,,285987,BMI,54.67,54.67,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2020-01-01,,22726,BMI,4.34,4.34,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2020-01-01,,26188,BMI,4.28,4.28,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2020-01-01,,11566,BMI,1.89,1.89,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2020-01-01,,17062,BMI,5.45,5.45,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2020-01-01,,11123,BMI,3.55,3.55,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2020-01-01,,2291,BMI,0.1,0.1,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2020-01-01,,1681,BMI,0.08,0.08,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2020-01-01,,638,BMI,0.23,0.23,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2020-01-01,,24801,BMI,3.44,3.44,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2020-01-01,,86890,BMI,15.83,15.83,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2020-01-01,,4151,BMI,0.68,0.68,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2020-01-01,,10854,BMI,1.84,1.84,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2020-01-01,,3762,BMI,0.83,0.83,0.0,N,
BMI,2020,3,domestic,2020,20203,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2020-01-01,,14175,BMI,3.49,3.49,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2020-01-01,,566,BMI,0.11,0.11,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2020-01-01,,223,BMI,0.05,0.05,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2020-01-01,,145,BMI,0.03,0.03,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2020-01-01,,1113,BMI,0.42,0.42,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2020-01-01,,705,BMI,0.26,0.26,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2020-01-01,,645,BMI,0.25,0.25,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2020-01-01,,487,BMI,0.21,0.21,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2020-01-01,,18919,BMI,7.18,7.18,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2020-01-01,,8129,BMI,3.09,3.09,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2020-01-01,,31155,BMI,21.18,21.18,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2020-01-01,,13305,BMI,9.05,9.05,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2020-01-01,,6245,BMI,1.61,1.61,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2020-01-01,,2376,BMI,0.61,0.61,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2020-01-01,,4592,BMI,0.72,0.72,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2020-01-01,,3433,BMI,0.54,0.54,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2020-01-01,,163,BMI,0.12,0.12,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2020-01-01,,55,BMI,0.04,0.04,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2020-01-01,,1223,BMI,0.84,0.84,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2020-01-01,,613,BMI,0.42,0.42,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2020-01-01,,615,BMI,0.55,0.55,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2020-01-01,,262,BMI,0.23,0.23,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2020-01-01,,113,BMI,0.04,0.04,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2020-01-01,,46,BMI,0.02,0.02,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2020-01-01,,1226,BMI,0.52,0.52,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2020-01-01,,448,BMI,0.19,0.19,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2020-01-01,,17316,BMI,0.36,0.36,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2020-01-01,,55339,BMI,1.16,1.16,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2020-01-01,,77,BMI,0.07,0.07,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY RAD,2020-01-01,,22,BMI,0.01,0.01,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,GOOGLE PLAY,GOOGLE PLAY RAD,2020-01-01,,17,BMI,0.01,0.01,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART FREE,2020-01-01,,148,BMI,0.02,0.02,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART PLUS,2020-01-01,,47,BMI,0.01,0.01,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2020-01-01,,74656,BMI,19.83,19.83,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2020-01-01,,57550,BMI,15.29,15.29,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2020-01-01,,24112,BMI,5.08,5.08,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2020-01-01,,9611,BMI,2.02,2.02,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SLACKER,SLACKER,2019-01-01,,233,BMI,0.07,0.07,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2020-01-01,,274,BMI,0.04,0.04,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2020-01-01,,8212,BMI,1.25,1.25,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2020-01-01,,33,BMI,0.04,0.04,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2020-01-01,,252,BMI,0.27,0.27,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2020-01-01,,17373,BMI,3.35,3.35,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2020-01-01,,6556,BMI,1.27,1.27,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2020-01-01,,24510,BMI,5.42,5.42,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2020-01-01,,10647,BMI,2.35,2.35,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2020-01-01,,16558,BMI,5.39,5.39,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2020-01-01,,10155,BMI,3.31,3.31,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2020-01-01,,2555,BMI,0.14,0.14,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2020-01-01,,1372,BMI,0.08,0.08,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2020-01-01,,507,BMI,0.2,0.2,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2020-01-01,,23379,BMI,4.19,4.19,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2020-01-01,,85381,BMI,20.84,20.84,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2020-01-01,,4712,BMI,1.1,1.1,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2020-01-01,,12081,BMI,2.88,2.88,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2020-01-01,,4000,BMI,1.12,1.12,0.0,N,
BMI,2020,4,domestic,2020,20204,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2020-01-01,,15481,BMI,4.65,4.65,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2019-01-01,,2459,BMI,0.18,0.18,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2018-01-01,,1538,BMI,0.08,0.08,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2019-01-01,,5335,BMI,0.42,0.42,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2021-01-01,,18415,BMI,5.76,5.76,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2021-01-01,,10728,BMI,3.36,3.36,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2021-01-01,,29744,BMI,17.68,17.68,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2021-01-01,,17316,BMI,10.3,10.3,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2021-01-01,,5962,BMI,1.38,1.38,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2021-01-01,,2739,BMI,0.63,0.63,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2021-01-01,,34771,BMI,4.39,4.39,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2021-01-01,,7069,BMI,0.89,0.89,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2021-01-01,,290,BMI,0.18,0.18,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2021-01-01,,170,BMI,0.11,0.11,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2021-01-01,,1324,BMI,0.78,0.78,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2021-01-01,,783,BMI,0.46,0.46,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2021-01-01,,475,BMI,0.36,0.36,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2021-01-01,,264,BMI,0.2,0.2,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2021-01-01,,178,BMI,0.04,0.04,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2021-01-01,,106,BMI,0.03,0.03,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2021-01-01,,1215,BMI,0.4,0.4,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2021-01-01,,752,BMI,0.24,0.24,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2021-01-01,,5728,BMI,0.2,0.2,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2021-01-01,,17042,BMI,0.59,0.59,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2021-01-01,,86,BMI,0.08,0.08,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,FACEBOOK 2H2020,2020-01-01,,1,BMI,1.84,1.84,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART FREE,2021-01-01,,106,BMI,0.01,0.01,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2021-01-01,,52,BMI,0.01,0.01,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2021-01-01,,59145,BMI,12.21,12.21,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2021-01-01,,46088,BMI,9.51,9.51,0.0,N,
BMI,2021,1,domestic,2021,20211,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2021-01-01,,10388,BMI,1.99,1.99,0.0,N,
